uid	streams-0-profile	streams-0-side_data_list-0-displaymatrix	streams-0-color_space	streams-0-tags-rotate	streams-1-codec_time_base	format-tags-compatible_brands	streams-1-sample_rate	streams-0-tags-encoder	format-tags-major_brand	streams-0-color_primaries	streams-1-time_base	streams-0-width	streams-0-coded_width	streams-0-display_aspect_ratio	streams-0-side_data_list-0-rotation	tag
10091257	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10091273	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10091279	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10091282	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10091284	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10091287	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10091310	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10091318	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10091320	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10091325	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10091336	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	good
10091360	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10091377	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	good
10091381	0	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	good
10091392	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	bad
10091407	1	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	bad
10091415	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10091416	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10091421	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10091422	1	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10091457	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10091505	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10091506	1	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	good
10091511	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	bad
10091561	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10091581	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10091595	2	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	bad
10091597	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10091613	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10091623	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10091642	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10091648	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10091694	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10091697	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10091715	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10091716	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10091717	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	good
10091735	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10091744	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10091761	0	1	-1	1	2	0	2	-1	0	-1	2	1	1	0	2	bad
10091764	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10091770	0	1	-1	1	2	0	2	-1	0	-1	2	1	1	0	2	bad
10091771	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10091780	0	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	bad
10091800	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10091815	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10091835	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10091842	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10091893	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10091910	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10091935	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10092009	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10092019	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10092028	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10092030	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10092052	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10092053	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10092070	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10092072	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10092121	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10092123	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10092129	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10092186	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	bad
10092188	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10092198	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10092221	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10092247	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10092250	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	bad
10092251	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10092253	0	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	good
10092258	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10092294	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10092296	0	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	good
10092314	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10092320	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10092333	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10092337	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10092354	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10092374	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10092386	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10092396	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10092447	1	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10092465	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10092476	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10092517	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10092524	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10092525	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10092565	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10092582	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	good
10092631	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10092648	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10092651	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10092654	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10092658	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10092665	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10092685	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10092701	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	good
10092730	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10092774	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10092801	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10092803	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10092807	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10092808	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10092809	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10092816	2	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	bad
10092826	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10092839	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10092846	0	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	bad
10092855	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10092878	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10092889	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10092936	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10092944	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10092970	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10092978	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10092982	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10092985	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10093015	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10093025	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10093071	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10093076	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10093106	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10093114	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10093129	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10093173	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10093193	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10093200	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10093217	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10093259	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10093268	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10093297	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10093301	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10093310	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10093316	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10093324	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10093357	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10093429	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10093445	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10093485	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10093493	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10093528	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10093531	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10093535	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10093568	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10093579	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10093604	1	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	good
10093627	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10093643	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10093653	2	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	good
10093656	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10093670	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10093683	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10093684	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10093711	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10093742	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10093750	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10093765	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10093771	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	bad
10093797	1	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	good
10093817	1	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10093823	1	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10093832	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10093860	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10093896	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10093914	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10093931	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10093950	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10093978	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10093986	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10093993	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10093995	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10094004	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10094016	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10094047	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10094062	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10094070	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	bad
10094075	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10094084	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10094110	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10094115	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10094161	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10094206	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10094233	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10094235	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10094293	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10094296	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10094314	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10094325	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10094347	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10094411	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10094416	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	good
10094448	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10094459	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10094469	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10094496	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10094497	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10094498	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10094512	0	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	good
10094517	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10094556	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10094593	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10094596	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10094600	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10094604	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10094622	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10094626	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10094627	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10094634	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10094656	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10094665	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10094677	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10094688	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10094709	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10094725	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10094731	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10094763	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10094765	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10094775	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	bad
10094780	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10094814	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10094815	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10094816	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10094818	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10094826	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	good
10094845	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10094872	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10094887	1	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	bad
10094907	0	2	-1	0	2	1	2	-1	1	-1	2	1	1	2	0	good
10094967	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10094980	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10094982	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10094991	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	bad
10095014	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10095034	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10095052	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10095062	1	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	good
10095071	0	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	bad
10095081	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10095085	0	0	-1	2	2	0	2	-1	0	-1	2	1	1	2	1	good
10095132	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10095144	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	bad
10095159	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	bad
10095163	1	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	good
10095170	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10095178	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10095205	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10095207	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10095238	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10095239	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10095255	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10095268	0	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	good
10095273	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10095310	0	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	bad
10095339	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10095364	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	bad
10095380	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10095388	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10095393	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10095447	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10095509	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10095513	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10095547	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10095558	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10095578	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10095650	0	-1	-1	-1	2	1	2	-1	1	-1	2	1	1	2	-1	good
10095658	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10095661	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10095701	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10095715	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10095725	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10095742	1	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10095794	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10095818	0	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	good
10095836	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10095879	0	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	good
10095892	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10095894	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10095905	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10095938	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10095940	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10095996	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10096003	0	1	-1	1	2	0	2	0	0	-1	2	1	1	0	2	good
10096047	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10096068	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10096111	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10096116	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10096130	1	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10096135	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10096141	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10096155	1	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10096162	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10096179	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10096182	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10096188	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10096238	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10096245	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10096263	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10096281	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10096297	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	bad
10096311	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10096339	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10096356	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10096370	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10096401	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10096403	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10096430	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10096433	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10096437	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10096469	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10096472	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10096476	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10096487	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10096507	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10096509	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10096530	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10096531	2	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	good
10096590	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10096630	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10096671	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10096674	2	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	bad
10096693	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10096714	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10096723	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10096737	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	good
10096738	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10096742	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10096751	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10096775	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10096805	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10096821	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10096844	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10096859	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10096872	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10096881	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10096965	0	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	bad
10096977	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10096994	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10096999	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10097003	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10097017	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10097050	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10097056	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10097077	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10097090	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	bad
10097096	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10097142	1	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	good
10097144	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10097152	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10097185	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10097208	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10097251	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10097256	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10097269	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10097287	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10097288	0	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	good
10097308	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10097327	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10097329	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10097357	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10097370	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
