uid	streams-0-r_frame_rate	format-duration	format-tags-creation_time	streams-1-nb_frames	format-start_time	streams-1-duration	streams-0-nb_frames	streams-0-tags-creation_time	streams-0-duration	streams-1-tags-creation_time	streams-1-duration_ts	streams-0-codec_time_base	streams-1-bit_rate	format-size	format-bit_rate	streams-1-start_pts	streams-0-avg_frame_rate	streams-0-duration_ts	streams-1-start_time	streams-0-bit_rate	tag
10017675	25	17955011	1353	776	-1565	17877778	449	1353	17955000	1353	788410	50	83266	1580195	704068	-69	25	10773	-1565	617104	bad
10017683	24	16891678	1434	730	-19456	16861429	406	1434	16891667	1434	743589	48	85707	1469949	696176	-858	24	10135	-19456	606921	good
10017690	25	17955011	1159	775	-12766	17928571	449	1159	17955000	1159	790650	50	80894	1558594	694444	-563	25	10773	-12766	609956	good
10017724	30	17086667	338	738	-19932	17046735	513	338	17086667	338	751761	60	83689	1517542	710515	-879	30	10252	-19932	623046	good
10017737	30	17000000	615	796	0	16981333	510	615	17004289	615	815104	60	128070	1875432	882556	0	30	1530386	0	749096	good
10017754	17	17024000	346	798	0	17024000	282	346	16935167	346	817152	33	128135	1169306	549485	0	17	1524165	0	420797	good
10017779	24	17070000	340	796	0	16981333	408	340	17084622	340	815104	48	96310	1516061	710514	0	24	1537616	0	609055	good
10017802	27	12316000	610	574	0	12245333	334	610	12342711	610	587776	54	96457	1213894	788498	0	27	1110844	0	684005	good
10017814	25	17706667	338	765	-1383	17692222	443	338	17706667	338	780227	50	63465	1344311	607369	-61	25	10624	-1383	540243	good
10017862	30	12905000	338	604	0	12907896	387	338	12905122	338	619579	60	96228	1376784	853488	0	30	1161461	0	750449	bad
10017869	30	15820000	458	684	-5850	15737279	475	458	15820000	458	694014	60	62760	1358886	687173	-258	30	9492	-5850	620592	bad
10017889	25	13184000	352	618	0	13190521	327	352	13110556	352	633145	50	128038	1241755	753492	0	25	1179950	0	625607	bad
10017895	17	13461000	338	631	0	13461125	219	338	13215878	338	646134	33	96001	1415167	841047	0	17	1189429	0	752315	bad
10017896	30	14507000	347	680	0	14555000	434	347	14455056	347	698640	60	127705	1607869	886672	0	30	1300955	0	757785	good
10017899	15	17024000	327	798	0	17024000	253	327	17033078	327	817152	30	96000	1793448	842785	0	15	1532977	0	741306	good
10017938	30	12746000	339	597	0	12742833	380	339	12745500	339	611656	60	155916	1456090	913911	0	30	1147095	0	750715	good
10017980	30	13723000	357	641	0	13731083	415	357	13723167	357	659092	60	95605	1466018	854634	0	30	1235085	0	752656	good
10018008	30	13606712	751	588	0	13606712	407	751	13580000	751	600056	60	87794	1214457	714034	1016	30	8148	23039	623449	good
10018020	30	13433000	509	628	0	13413875	403	509	13433211	509	643866	60	127954	1474461	878112	0	30	1208989	0	743570	good
10018075	30	16719999	451	724	-5805	16712561	502	451	16719999	451	737024	60	82146	1475496	705978	-256	30	10032	-5805	619829	good
10018081	120	12986000	537	603	0	12864000	207	537	12997622	537	617472	32	128307	1439090	886548	0	16	1169786	0	751858	good
10018131	26	17095000	356	795	0	16960000	220	356	17097622	356	814080	26	96212	898061	420268	0	13	1538786	0	319647	good
10018139	30	13056667	58	565	-7664	12972268	392	58	13056667	58	572077	60	87990	1185680	726482	-338	30	7834	-7664	634305	good
10018141	90000	16814000	346	787	0	16789333	501	346	16819089	346	805888	60	96000	1774516	844304	0	30	1513718	0	743014	good
10018168	30	17053333	349	738	-15556	17027868	512	349	17053333	349	750929	60	82291	1510300	708506	-686	30	10232	-15556	622274	good
10018182	30	14699000	256	689	0	14735437	437	256	14587133	256	707301	60	127744	1614054	878456	0	30	1312842	0	752796	bad
10018190	30	14506000	850	680	0	14557667	435	850	14488633	850	698768	60	95671	1537157	847735	0	30	1303977	0	746583	good
10018248	30	17042000	347	797	0	17041292	430	347	17041700	347	817982	50	127827	1637836	768846	0	25	1533753	0	637729	good
10018263	30	16702000	354	780	0	16640000	502	354	16721488	354	798720	60	96354	1801186	862740	0	30	1504934	0	760616	good
10018267	30	16920000	344	731	-10612	16870295	508	344	16920000	344	743980	60	81093	1483325	701335	-468	30	10152	-10612	616449	bad
10018283	30	16987000	350	796	0	16981333	510	350	16993311	350	815104	60	96000	1793320	844561	0	30	1529398	0	743164	good
10018291	30	17967574	414	776	0	17967574	538	414	17951667	414	792370	60	84969	1569723	698913	818	30	10771	18549	610758	good
10018350	30	14848000	404	696	0	14848000	440	404	14647211	404	712704	60	120014	1598931	861492	0	30	1318249	0	746993	good
10018367	30	17408345	354	753	-11066	17403878	522	354	17408333	354	767511	60	62637	1323698	608305	-488	30	10445	-11066	541912	good
10018399	30	14229000	1423	667	0	14229333	427	1423	14222367	1423	683008	60	96251	1502181	844574	0	30	1280013	0	742516	good
10018434	30	17024000	418	798	0	17148521	508	418	17016811	418	823129	60	95629	1800977	846323	0	30	1531513	0	745225	good
10018450	25	13312000	403	624	0	13320562	324	403	13281933	403	639387	49	128013	1238073	744034	0	24	1195374	0	614037	good
10018475	25	17955011	402	776	-13016	17889569	449	402	17955000	402	788930	50	83112	1580892	704379	-574	25	10773	-13016	617570	good
10018507	30	13314000	758	619	0	13205333	198	758	13316856	758	633856	30	96324	774254	465226	0	15	1198517	0	363038	bad
10018525	30	17039000	355	792	0	16905000	511	355	17038978	355	811440	60	96274	1821267	855105	0	30	1533508	0	754452	bad
10018530	30	17641678	254	762	0	17641247	529	254	17641667	254	777979	60	63429	1573352	713470	763	30	10585	17302	646374	good
10018569	29	12992000	1143	609	0	12992000	186	1143	12987133	1143	623616	29	128299	1416550	872259	0	14	1168842	0	737247	good
10018588	30	15531000	359	728	0	15533479	467	359	15530244	359	745607	60	96239	1646879	848305	0	30	1397722	0	746514	good
10018607	25	17835011	952	771	-10181	17822744	446	952	17835000	952	785983	50	84347	1549588	695076	-449	25	10701	-10181	606995	good
10018621	30	17033000	319	794	0	16954229	511	319	17033244	319	813803	60	96277	1805209	847864	0	30	1532992	0	746882	good
10018693	30	12923333	812	559	0	12912268	388	812	12923333	812	569431	60	87030	1136043	703250	87	30	7754	1973	612071	good
10018731	30	12766000	408	597	0	12736000	384	408	12771178	408	611328	60	96306	1340114	839801	0	30	1149406	0	736567	good
10018751	30	13333000	430	625	0	13370646	399	430	13295544	430	641791	60	127692	1475904	885564	0	30	1196599	0	756359	good
10018784	30	17024000	132	798	0	17023979	511	132	17006544	132	817151	60	256000	2145866	1008395	0	30	1530589	0	748570	bad
10018827	30	17951678	959	776	-18367	17930658	539	959	17951667	959	790742	60	85641	1612856	718754	-810	30	10771	-18367	629297	bad
10018844	17	13525000	1354	634	0	13525333	225	1354	13580167	1354	649216	33	128057	1498817	886546	0	17	1222215	0	748790	good
10018853	29	17024000	1138	798	0	17032875	278	1138	16930100	1138	817578	33	128048	1159095	544687	0	16	1523709	0	416094	good
10018871	30	17928141	428	776	-20884	17928141	537	428	17908333	428	790631	60	62560	1376735	614334	-921	30	10745	-20884	548622	bad
10018910	25	16661000	1442	781	0	16661332	423	1442	16663322	1442	799744	51	96000	1780189	854781	0	25	1499699	0	753420	good
10018922	25	13270000	929	575	-16100	13265692	332	929	13270000	929	585017	50	62955	1135078	684297	-710	25	7962	-16100	617278	good
10018954	30	17951678	516	776	-16008	17886576	539	516	17951667	516	788798	60	83629	1617140	720663	-706	30	10771	-16008	633225	good
10018956	25	17833492	418	771	0	17833492	446	418	17826667	418	786457	50	62468	1499856	672826	25	25	10696	567	606891	good
10018958	25	12956667	531	562	-9320	12924172	324	531	12956667	531	569956	50	86184	1161920	717419	-411	25	7774	-9320	626961	good
10019010	30	16986667	413	734	-16348	16934195	510	413	16986667	413	746798	60	85416	1488540	701039	-721	30	10192	-16348	611806	good
10019025	15	17024000	425	798	0	17024000	243	425	17093678	425	817152	28	96205	1801120	846390	0	14	1538431	0	742064	bad
10019051	30	17024000	416	798	0	17051167	509	416	16952967	416	818456	60	127901	1872415	879894	0	30	1525767	0	751551	good
10019063	25	13396667	1657	580	-19388	13354739	335	1657	13396667	1657	588944	50	88675	1188691	709842	-855	25	8038	-19388	617059	bad
10019065	14	17024000	416	798	0	17024000	242	416	16983611	416	817152	28	128065	1046082	491579	0	14	1528525	0	361582	good
10019138	15	17024000	437	798	0	17024000	254	437	17041733	437	817152	30	96309	1805700	848543	0	15	1533756	0	746372	bad
10019155	30	14199977	609	615	-10635	14199977	425	609	14181667	609	626219	60	84581	1245592	701743	-469	30	8509	-10635	613796	good
10019167	25	17835011	417	771	-12721	17796984	446	417	17835000	417	784847	50	84356	1560993	700192	-561	25	10701	-12721	612102	bad
10019169	17	13952000	1502	654	0	13952000	231	1502	13926822	1502	669696	33	256000	1756620	1007236	0	17	1253414	0	748868	good
10019174	30	13588345	504	588	-476	13583175	408	504	13588333	504	599018	60	84491	1223927	720574	-21	30	8153	-476	631947	good
10019182	90000	15851000	559	743	0	15881146	277	559	15800667	559	762295	35	127861	1133980	572319	0	18	1422060	0	442745	good
10019188	30	17024000	912	798	0	17024000	164	912	16452632	912	817152	20	128137	802232	376988	0	10	1480737	0	254609	good
10019205	30	17083333	445	739	-9410	17080476	512	445	17083333	445	753249	60	63877	1445364	676853	-415	30	10250	-9410	609120	good
10019212	19	17062000	911	795	0	16960000	321	911	17073644	911	814080	38	96319	1226725	575184	0	19	1536628	0	473988	bad
10019214	30	15323000	615	713	0	15210667	463	615	15332778	615	730112	60	96338	1644473	858564	0	30	1379950	0	756738	good
10019239	19	13581000	457	636	0	13568000	258	457	13586011	457	651264	38	96425	989298	582754	0	19	1222741	0	479800	good
10019278	60	16768999	713	785	0	16746666	335	713	16783489	713	803840	40	128013	1861344	887992	0	20	1510514	0	754143	good
10019281	25	17876190	425	772	0	17876190	447	425	17866667	425	788340	50	63032	1376736	616120	884	25	10720	20045	549759	bad
10019307	90000	17055000	623	797	0	17012042	513	623	17054811	623	816578	60	127983	1897288	889962	0	30	1534933	0	757043	good
10019354	600	17940000	437	776	-1451	17877891	458	437	17940000	437	788415	51	88129	1549505	690972	-64	26	10764	-1451	599012	good
10019361	24	16972000	428	795	0	16960000	407	428	17005200	428	814080	48	96000	1792062	844714	0	24	1530468	0	742173	good
10019375	30	17951678	2344	775	0	17944830	538	2344	17951667	2344	791367	60	85625	1595305	710932	839	30	10771	19025	621613	good
10019378	30	16987000	423	795	0	16995042	510	423	16986778	423	815762	60	95802	1784705	840503	0	30	1528810	0	739513	bad
10019425	29	13845000	508	649	0	13857958	403	508	13769633	508	665182	59	128148	1493546	863009	0	29	1239267	0	735407	bad
10019427	30	17024000	437	798	0	17024000	510	437	17013578	437	817152	60	256040	2149358	1010036	0	30	1531222	0	749856	good
10019438	11	14049000	1223	658	0	14037333	156	1223	14090856	1223	673792	22	128077	1549128	882128	0	11	1268177	0	745543	good
10019444	30	17030000	2350	798	0	17036646	515	2350	17030111	2350	817759	60	96148	1827109	858301	0	30	1532710	0	757029	bad
10019457	20	16981000	719	796	0	16981333	336	719	17068000	719	815104	39	128116	1872817	882311	0	20	1536120	0	745029	bad
10019458	60	17024000	427	798	0	17024000	340	427	17062200	427	817152	40	96212	1808966	850078	0	20	1535598	0	747105	bad
10019463	14	16021000	600	751	0	16021332	227	600	15925878	600	769024	29	256046	2000288	998833	0	14	1433329	0	743776	good
10019466	30	13909000	427	652	0	13909333	411	427	13686800	427	667648	60	120947	1489079	856469	0	30	1231812	0	742806	good
10019471	30	13788345	441	596	-14263	13755170	414	441	13788333	441	606603	60	82686	1211514	702920	-629	30	8273	-14263	616223	bad
10019477	10	13952000	914	654	0	13952000	139	914	13949000	914	669696	20	128251	669417	383840	0	10	1255410	0	252942	bad
10019512	30	16085000	442	754	0	16105021	478	442	15952589	442	773041	60	127996	1760786	875740	0	30	1435733	0	750462	bad
10019535	30	14485000	431	679	0	14523104	432	431	14398878	431	697109	60	127746	1601321	884402	0	30	1295899	0	757197	good
10019546	20	13995000	433	656	0	14032229	278	433	13899778	433	673547	40	127732	1110247	634653	0	20	1250980	0	506653	bad
10019548	30	16933000	703	793	0	16919062	509	703	16933256	703	812115	60	256013	2124190	1003574	0	30	1523993	0	743203	good
10019568	10	16981000	449	796	0	16981333	169	449	17081278	449	815104	20	96006	1797418	846790	0	10	1537315	0	741249	good
10019572	30	13291000	211	623	0	13333667	398	211	13280856	211	640016	60	127631	1473494	886912	0	30	1195277	0	755835	good
10019584	30	17518345	715	758	-14399	17493447	526	715	17518333	715	771461	60	83417	1534594	700794	-635	30	10511	-14399	613458	good
10019605	30	13953000	441	653	0	13930667	416	441	13958056	441	668672	60	156066	1584236	908327	0	30	1256225	0	745528	good
10019645	30	17030000	436	798	0	17024000	515	436	17036878	436	817152	60	128078	1888288	887040	0	30	1533319	0	753430	bad
10019662	30	16498000	105	773	0	16490666	496	105	16521033	105	791552	60	96299	1749698	848441	0	30	1486893	0	745839	good
10019671	30	17063000	437	790	0	16993417	516	437	17063144	437	815684	60	126971	1897751	889761	0	30	1535683	0	758038	good
10019693	29	16704000	644	783	0	16704249	484	644	16640744	644	801804	58	128148	1797878	861052	0	29	1497667	0	732342	bad
10019714	30	14805000	440	694	0	14826958	443	440	14754700	440	711694	60	128174	1637376	884769	0	30	1327923	0	755525	bad
10019720	30	12823333	439	555	-7778	12809637	327	439	12823333	439	564905	51	84859	1145143	714412	-343	26	7694	-7778	625441	good
10019727	17	16681999	831	778	0	16621375	278	831	16681800	831	797826	33	95861	1779041	853154	0	17	1501362	0	752404	good
10019729	30	14021000	431	652	0	13999187	424	431	14020944	431	671961	60	95396	1530386	873196	0	30	1261885	0	771708	bad
10019730	30	13095011	435	567	-21927	13074127	334	435	13095000	435	576569	51	89254	1176147	718531	-967	26	7857	-21927	625092	bad
10019736	30	15288345	437	662	-21315	15257415	459	437	15288333	437	672852	60	87105	1359838	711568	-940	30	9173	-21315	620373	bad
10019773	25	13520975	2028	584	0	13520975	338	2028	13518333	2028	596275	50	84451	1180727	698604	1331	25	8111	30181	610439	good
10019783	19	17024000	1038	798	0	17024000	323	1038	17045411	1038	817152	38	96311	1436832	675203	0	19	1534087	0	573087	good
10019796	17	13952000	445	654	0	13969146	232	445	13934489	445	670519	33	127990	960613	550810	0	17	1254104	0	420167	good
10019798	29	16725000	526	784	0	16729354	488	526	16673889	526	803009	59	128117	1811921	866688	0	29	1500650	0	737595	good
10019819	25	12949000	547	607	0	12951958	340	547	12926044	547	621694	53	96465	1371049	847045	0	26	1163344	0	745195	good
10019854	25	17916667	1415	774	0	17915238	448	1415	17916667	1415	790062	50	84793	1588200	709149	558	25	10750	12653	620701	good
10019857	20	13547000	441	634	0	13560479	270	441	13546667	441	650903	40	127846	1067911	630640	0	20	1219200	0	499536	good
10019872	25	17875011	534	772	-10204	17822698	447	534	17875000	534	785981	50	85827	1628187	728698	-450	25	10725	-10204	639222	good
10019877	30	12949000	454	607	0	12949583	388	454	12939522	454	621580	60	96389	1380933	853151	0	30	1164557	0	750623	good
10019885	30	16997000	440	793	0	16990125	514	440	16997067	440	815526	60	95651	1851745	871563	0	30	1529736	0	770797	bad
10019898	30	16469000	643	772	0	16469332	162	643	16472021	643	790528	20	96218	1730107	840418	0	10	1482482	0	738807	bad
10019909	25	17875011	617	772	-18481	17814422	447	617	17875000	617	785616	50	87474	1608919	720075	-815	25	10725	-18481	628946	good
10019922	32	17024000	448	798	0	17024000	543	448	17048522	448	817152	64	96202	1811984	851496	0	32	1534367	0	749131	bad
10019926	30	12946667	452	561	-14444	12942268	388	452	12946667	452	570754	60	87638	1151527	711551	-637	30	7768	-14444	619623	good
10019931	30	13090000	733	567	-6893	13019501	393	733	13090000	733	574160	60	83496	1136437	694537	-304	30	7854	-6893	606796	good
10019949	30	17885011	441	772	-5873	17827052	537	441	17885000	441	786173	60	87562	1554488	695325	-259	30	10731	-5873	604065	good
10019951	30	16568999	1314	773	0	16490666	496	1314	16587933	1314	791552	60	96352	1759965	849762	0	30	1492914	0	747730	good
10019965	25	13196667	444	572	-12744	13176190	330	444	13196667	444	581070	50	83297	1206522	731410	-562	25	7918	-12744	643923	good
10019998	30	17985011	445	777	-6100	17896485	540	445	17985000	445	789235	60	64247	1577840	701846	-269	30	10791	-6100	633918	good
10020004	25	17435011	1557	753	-6077	17385646	436	1557	17435000	1557	766707	50	85463	1531243	702606	-268	25	10461	-6077	613477	bad
10020009	30	13321678	443	577	-3401	13255193	400	443	13321667	443	584554	60	64221	1179047	708047	-150	30	7993	-3401	639736	good
10020027	30	16960000	2151	795	0	16971875	514	2151	16922478	2151	814650	61	128121	1896663	894652	0	30	1523023	0	764921	good
10020032	10	12885000	1236	604	0	12885333	128	1236	12959778	1236	618496	20	128165	1437698	892633	0	10	1166380	0	753048	good
10020045	17	15573000	2224	730	0	15590521	259	2224	15553711	2224	748345	33	128049	1074203	551828	0	17	1399834	0	421169	good
10020065	30	17024000	456	798	0	17024000	510	456	17032433	456	817152	60	256030	2135689	1003613	0	30	1532919	0	742591	good
10020079	29	17024000	449	798	0	17024000	496	449	16958478	449	817152	58	128116	1842456	865815	0	29	1526263	0	737310	bad
10020083	10	17024000	1557	798	0	17024000	165	1557	17103300	1557	817152	19	96000	1800557	846126	0	10	1539297	0	741530	good
10020092	30	17951678	447	776	-16508	17886077	539	447	17951667	447	788776	60	85949	1611028	717939	-728	30	10771	-16508	628173	good
10020093	20	14045000	443	655	0	14056521	280	443	14044467	443	674713	40	95850	1487600	847333	0	20	1264002	0	745201	good
10020096	30	16686667	614	719	-16348	16623650	501	614	16686667	614	733103	60	85053	1488730	713733	-721	30	10012	-16348	625076	good
10020107	30	12790000	456	555	-10204	12783968	384	456	12790000	456	563773	60	82088	1125507	703991	-450	30	7674	-10204	617503	good
10020133	30	13655011	329	590	-431	13583243	410	329	13655000	329	599021	60	86194	1278286	748903	-19	30	8193	-431	658703	bad
10020138	30	16896000	451	788	0	16834854	507	451	16895978	451	808073	60	127937	1866243	883637	0	30	1520638	0	751905	good
10020168	30	13606667	453	588	-10839	13572812	408	453	13606667	453	598561	60	64048	1148301	675140	-478	30	8164	-10839	607187	bad
10020183	20	17024000	738	798	0	17024000	339	738	17035189	738	817152	40	96000	1811427	851234	0	20	1533167	0	749657	bad
10020190	25	12956667	502	561	-7256	12926236	324	502	12956667	502	570047	50	86344	1166741	720395	-320	25	7774	-7256	629934	good
10020198	25	14436667	453	624	-2381	14395737	361	453	14436667	453	634852	50	86062	1277541	707942	-105	25	8662	-2381	617995	good
10020274	30	17918345	446	775	-13946	17888639	538	446	17918333	446	788889	60	81117	1624330	725214	-615	30	10751	-13946	640249	bad
10020292	30	12990000	456	562	-13605	12943129	390	456	12990000	456	570792	60	87382	1141706	703129	-600	30	7794	-13605	611590	bad
10020294	30	17985011	711	777	-12132	17890454	540	711	17985000	711	788969	60	64530	1554754	691577	-535	30	10791	-12132	623365	good
10020301	60	13653000	450	640	0	13653333	271	450	13567256	450	655360	40	128273	1080290	632997	0	20	1221053	0	504742	bad
10020335	25	17235011	1056	745	-17007	17212177	431	1056	17235000	1056	759057	50	79088	1525095	707905	-750	25	10341	-17007	625083	good
10020336	90000	17024000	451	798	0	17024000	342	451	17023933	451	817152	40	128043	1876917	882009	0	20	1532154	0	748694	bad
10020343	25	17555011	1247	759	-4966	17552358	439	1247	17555000	1247	774059	50	81882	1565354	713348	-219	25	10533	-4966	627701	good
10020351	30	13483000	452	632	0	13482667	402	452	13465078	452	647168	60	256022	1702631	1010238	0	30	1211857	0	750234	good
10020354	29	13666000	451	640	0	13675729	397	451	13666300	451	656435	58	96094	1453029	850595	0	29	1229967	0	748083	good
10020368	25	17875011	502	773	-10272	17822653	447	502	17875000	502	785979	50	81889	1579313	706824	-453	25	10725	-10272	621188	good
10020371	30	17918345	510	775	-10952	17845193	538	510	17918333	510	786973	60	87598	1626531	726196	-483	30	10751	-10952	634723	good
10020376	30	13455011	503	583	-91	13444263	404	503	13455000	503	592892	60	85461	1171730	696680	-4	30	8073	-91	606963	good
10020378	30	17916803	500	774	0	17916803	537	500	17916667	500	790131	60	84764	1580265	705601	627	30	10750	14218	617082	good
10020391	30	13504000	504	633	0	13503937	397	504	13368833	504	648189	59	156273	1528796	905684	0	30	1203195	0	750057	good
10020406	30	12680000	635	549	-19433	12658639	380	635	12680000	635	558246	60	88553	1158908	731172	-857	30	7608	-19433	638364	bad
10020413	30	17464218	1203	752	0	17464218	370	1203	17383333	1203	770172	43	63004	1507136	690388	3196	21	10430	72472	626540	bad
10020440	28	13494000	453	630	0	13440000	377	453	13498211	453	645120	56	96414	1372163	813495	0	28	1214839	0	710759	good
10020444	30	13483000	509	632	0	13482667	404	509	13483467	509	647168	60	96401	1449612	860112	0	30	1213512	0	757268	good
10020503	25	17066000	702	795	0	16962167	424	702	17066300	702	814184	50	95987	1815389	850996	0	25	1535967	0	750451	bad
10020519	17	14251000	507	668	0	14250771	233	507	14064211	507	684037	33	96407	1064142	597371	0	17	1265779	0	501465	good
10020548	29	17024000	458	798	0	17024000	497	458	16993411	458	817152	58	128199	1841912	865560	0	29	1529407	0	735506	bad
10020591	30	13761519	500	596	-7913	13761519	412	500	13748333	500	606883	60	89678	1254495	729277	-349	30	8249	-7913	636002	good
10020596	30	13705000	458	640	0	13677333	411	458	13704533	458	656512	60	95837	1456292	850079	0	30	1233408	0	748073	bad
10020602	60	17024000	515	798	0	17039646	339	515	16964589	515	817903	40	128034	1348839	633852	0	20	1526813	0	504466	good
10020610	25	13994000	502	653	0	13983833	352	502	13993767	502	671224	50	95635	1503404	859456	0	25	1259439	0	757648	bad
10020629	24	13115011	824	566	-2925	13023469	315	824	13115000	824	574335	48	64323	1147622	700035	-129	24	7869	-2925	632084	good
